FILENAME;\Hard Disk2\Result\LaHe_ShakerSteps_20181108_160720.csv
PROTOCOL;LaHe_ShakerSteps
FILE_VERSION;3.3;
DATE START;2018-11-08;16:07:04
DATE END;2018-11-09;08:22:03;;Last Reading;140;Timestamp;1243130107                      
DEVICE;CX_0096A9B
USER;LaHe;COMMENT;no comment available
PLATETYPE;MTP-48-Flowerplate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;2;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;48full;1;10;1.00;100.00;100.00;;;SET TEMPERATURE [°C];30.00
 2;Biomass;620;620;48full;1;20;1.00;100.00;100.00;;;SET HUMIDITY [rH];95.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];500.00
;;;;;;;;;;;;SET CYCLE TIME [min];7
;;;;;;;;;;;;SET EXP TIME [h];-218790464

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS
K;;;;;0.00494;;;;;;;Open Cover, SWITCH SETPOINT:Freq.=500, ;
C10;D04;X28;;2;1.12807;17.48;0.0;29.90;96.68;19.80;0.00;
C10;D03;X27;;2;1.12891;20.08;0.0;29.90;96.68;19.79;0.00;
C10;D02;X26;;2;1.12971;74.19;0.0;29.90;96.68;19.80;0.00;
C10;D01;X25;;2;1.13051;95.73;0.0;29.90;96.72;19.81;0.00;
C10;E01;X33;;2;1.13132;100.94;0.0;29.90;96.68;19.81;0.00;
C10;E02;X34;;2;1.13209;44.04;0.0;29.90;96.68;19.81;0.00;
C10;E03;X35;;2;1.13288;15.31;0.0;29.90;96.68;19.80;0.00;
C10;E04;X36;;2;1.13373;61.65;0.0;29.90;96.68;19.81;0.00;
C10;E05;X37;;2;1.13457;37.64;0.0;29.90;96.68;19.82;0.00;
C10;E06;X38;;2;1.13541;12.05;0.0;30.00;96.62;19.81;0.00;
C10;E07;X39;;2;1.13621;13.93;0.0;29.90;96.56;19.81;0.00;
C10;E08;X40;;2;1.13711;9.56;0.0;29.90;96.62;19.81;0.00;
C10;F08;X48;;2;1.13796;15.80;0.0;29.90;96.61;19.80;0.00;
C10;F07;X47;;2;1.13880;249.77;0.0;30.00;96.55;19.80;0.00;
C10;F06;X46;;2;1.13965;10.82;0.0;30.00;96.42;19.79;0.00;
C10;F05;X45;;2;1.14049;16.37;0.0;30.00;96.42;19.81;0.00;
C10;F04;X44;;2;1.14134;12.35;0.0;30.00;96.36;19.80;0.00;
C10;F03;X43;;2;1.14219;12.49;0.0;30.00;96.36;19.88;0.00;
C10;F02;X42;;2;1.14303;27.77;0.0;30.00;96.42;19.81;0.00;
C10;F01;X41;;2;1.14389;33.10;0.0;30.00;96.36;19.88;0.00;
R;;;;1;1.17229;59.11;0.0;30.20;95.84;19.79;0.00;test measure for referencing with gain 14 
C11;A01;X1;;1;1.17518;134.93;0.0;30.20;95.77;19.77;0.00;
C11;A02;X2;;1;1.17597;109.10;0.0;30.20;95.77;19.78;0.00;
C11;A03;X3;;1;1.17681;19.98;0.0;30.20;95.70;19.80;0.00;
C11;A04;X4;;1;1.17767;19.06;0.0;30.20;95.77;19.80;0.00;
C11;A05;X5;;1;1.17851;4.33;0.0;30.20;95.71;19.77;0.00;
C11;A06;X6;;1;1.17935;3.80;0.0;30.20;95.64;19.79;0.00;
C11;A07;X7;;1;1.18019;77.54;0.0;30.20;95.59;19.79;0.00;
C11;A08;X8;;1;1.18103;58.84;0.0;30.20;95.52;19.77;0.00;
C11;B08;X16;;1;1.18189;55.73;0.0;30.20;95.52;19.79;0.00;
C11;B07;X15;;1;1.18274;5.37;0.0;30.20;95.52;19.79;0.00;
C11;B06;X14;;1;1.18359;13.82;0.0;30.20;95.45;19.78;0.00;
C11;B05;X13;;1;1.18445;15.71;0.0;30.20;95.45;19.79;0.00;
C11;B04;X12;;1;1.18529;14.79;0.0;30.20;95.46;19.79;0.00;
C11;B03;X11;;1;1.18613;14.51;0.0;30.20;95.45;19.79;0.00;
C11;B02;X10;;1;1.18697;61.17;0.0;30.20;95.45;19.79;0.00;
C11;B01;X9;;1;1.18781;76.60;0.0;30.20;95.39;19.79;0.00;
C11;C01;X17;;1;1.18868;43.18;0.0;30.20;95.32;19.77;0.00;
C11;C02;X18;;1;1.18954;31.41;0.0;30.20;95.33;19.78;0.00;
C11;C03;X19;;1;1.19037;14.89;0.0;30.20;95.26;19.82;0.00;
C11;C04;X20;;1;1.19117;6.06;0.0;30.20;95.26;19.81;0.00;
C11;C05;X21;;1;1.19195;3.67;0.0;30.20;95.28;19.80;0.00;
C11;C06;X22;;1;1.19273;3.33;0.0;30.20;95.26;19.81;0.00;
C11;C07;X23;;1;1.19352;22.51;0.0;30.20;95.20;19.80;0.00;
C11;C08;X24;;1;1.19435;4.21;0.0;30.20;95.20;19.81;0.00;
C11;D08;X32;;1;1.19522;3.04;0.0;30.20;95.19;19.80;0.00;
C11;D07;X31;;1;1.19602;2.57;0.0;30.20;95.13;19.80;0.00;
C11;D06;X30;;1;1.19683;2.72;0.0;30.20;95.12;19.81;0.00;
C11;D05;X29;;1;1.19763;3.40;0.0;30.20;95.07;19.79;0.00;
C11;D04;X28;;1;1.19844;4.40;0.0;30.20;95.13;19.80;0.00;
C11;D03;X27;;1;1.19923;5.00;0.0;30.20;95.08;19.79;0.00;
C11;D02;X26;;1;1.20006;18.94;0.0;30.20;94.93;19.79;0.00;
C11;D01;X25;;1;1.20090;24.66;0.0;30.20;94.97;19.79;0.00;
C11;E01;X33;;1;1.20175;34.27;0.0;30.20;94.87;19.79;0.00;
C11;E02;X34;;1;1.20261;11.59;0.0;30.20;94.91;19.79;0.00;
C11;E03;X35;;1;1.20341;3.86;0.0;30.20;94.94;19.81;0.00;
C11;E04;X36;;1;1.20422;18.93;0.0;30.20;94.87;19.80;0.00;
C11;E05;X37;;1;1.20502;12.50;0.0;30.20;94.87;19.81;0.00;
C11;E06;X38;;1;1.20581;3.17;0.0;30.20;94.86;19.79;0.00;
C11;E07;X39;;1;1.20660;3.19;0.0;30.20;94.91;19.79;0.00;
C11;E08;X40;;1;1.20745;2.27;0.0;30.20;94.87;19.80;0.00;
C11;F08;X48;;1;1.20829;4.30;0.0;30.20;94.79;19.79;0.00;
C11;F07;X47;;1;1.20914;78.05;0.0;30.20;94.74;19.82;0.00;
C11;F06;X46;;1;1.20993;2.69;0.0;30.20;94.87;19.80;0.00;
C11;F05;X45;;1;1.21074;4.00;0.0;30.20;94.74;19.82;0.00;
C11;F04;X44;;1;1.21152;3.06;0.0;30.20;94.80;19.81;0.00;
C11;F03;X43;;1;1.21233;3.11;0.0;30.20;94.81;19.80;0.00;
C11;F02;X42;;1;1.21313;7.05;0.0;30.20;94.74;19.81;0.00;
C11;F01;X41;;1;1.21398;8.41;0.0;30.20;94.81;19.80;0.00;
R;;;;2;1.21772;59.19;0.0;30.20;94.80;19.81;0.00;test measure for referencing with gain 14 
C11;A01;X1;;2;1.22115;522.97;0.0;30.20;94.86;19.80;0.00;
C11;A02;X2;;2;1.22195;422.86;0.0;30.10;94.93;19.80;0.00;
C11;A03;X3;;2;1.22277;77.91;0.0;30.10;94.99;19.79;0.00;
C11;A04;X4;;2;1.22362;75.36;0.0;30.20;95.06;19.80;0.00;
C11;A05;X5;;2;1.22443;17.26;0.0;30.20;95.05;19.79;0.00;
C11;A06;X6;;2;1.22521;15.14;0.0;30.20;95.06;19.80;0.00;
C11;A07;X7;;2;1.22600;335.18;0.0;30.10;95.12;19.80;0.00;
C11;A08;X8;;2;1.22681;249.13;0.0;30.10;95.18;19.81;0.00;
C11;B08;X16;;2;1.22764;208.78;0.0;30.10;95.25;19.80;0.00;
C11;B07;X15;;2;1.22846;19.65;0.0;30.20;95.32;19.79;0.00;
C11;B06;X14;;2;1.22931;57.41;0.0;30.10;95.38;19.79;0.00;
C11;B05;X13;;2;1.23015;71.22;0.0;30.10;95.38;19.79;0.00;
C11;B04;X12;;2;1.23100;65.27;0.0;30.10;95.44;19.79;0.00;
C11;B03;X11;;2;1.23185;57.78;0.0;30.00;95.45;19.80;0.00;
C11;B02;X10;;2;1.23270;237.24;0.0;30.10;95.38;19.79;0.00;
C11;B01;X9;;2;1.23355;296.21;0.0;30.00;95.45;19.80;0.00;
C11;C01;X17;;2;1.23440;167.04;0.0;30.00;95.45;19.79;0.00;
C11;C02;X18;;2;1.23524;124.18;0.0;30.00;95.45;19.79;0.00;
C11;C03;X19;;2;1.23609;69.15;0.0;30.00;95.39;19.81;0.00;
C11;C04;X20;;2;1.23689;23.90;0.0;30.00;95.39;19.80;0.00;
C11;C05;X21;;2;1.23770;16.35;0.0;30.00;95.45;19.78;0.00;
C11;C06;X22;;2;1.23847;12.84;0.0;30.00;95.45;19.79;0.00;
C11;C07;X23;;2;1.23927;104.95;0.0;30.00;95.43;19.80;0.00;
C11;C08;X24;;2;1.24012;16.16;0.0;30.00;95.40;19.81;0.00;
C11;D08;X32;;2;1.24097;11.46;0.0;30.00;95.35;19.80;0.00;
C11;D07;X31;;2;1.24181;10.36;0.0;30.00;95.33;19.79;0.00;
C11;D06;X30;;2;1.24266;11.03;0.0;30.00;95.35;19.78;0.00;
C11;D05;X29;;2;1.24346;13.10;0.0;30.00;95.32;19.79;0.00;
C11;D04;X28;;2;1.24426;17.40;0.0;30.00;95.26;19.80;0.00;
C11;D03;X27;;2;1.24504;19.85;0.0;30.00;95.26;19.79;0.00;
C11;D02;X26;;2;1.24584;73.68;0.0;30.00;95.26;19.79;0.00;
C11;D01;X25;;2;1.24664;95.90;0.0;30.00;95.27;19.80;0.00;
C11;E01;X33;;2;1.24748;140.39;0.0;30.00;95.26;19.77;0.00;
C11;E02;X34;;2;1.24835;45.82;0.0;30.00;95.27;19.79;0.00;
C11;E03;X35;;2;1.24918;15.20;0.0;30.00;95.32;19.79;0.00;
C11;E04;X36;;2;1.24998;71.50;0.0;30.00;95.28;19.79;0.00;
C11;E05;X37;;2;1.25079;60.60;0.0;30.00;95.26;19.77;0.00;
C11;E06;X38;;2;1.25156;12.54;0.0;30.00;95.19;19.79;0.00;
C11;E07;X39;;2;1.25234;11.91;0.0;30.00;95.13;19.79;0.00;
C11;E08;X40;;2;1.25319;9.49;0.0;29.90;95.12;19.79;0.00;
C11;F08;X48;;2;1.25402;16.45;0.0;30.00;95.12;19.78;0.00;
C11;F07;X47;;2;1.25486;314.89;0.0;29.90;95.06;19.78;0.00;
C11;F06;X46;;2;1.25571;11.01;0.0;29.90;95.12;19.71;0.00;
C11;F05;X45;;2;1.25657;15.62;0.0;29.90;95.13;19.79;0.00;
C11;F04;X44;;2;1.25743;12.30;0.0;29.90;95.12;19.78;0.00;
C11;F03;X43;;2;1.25828;12.37;0.0;29.90;95.12;19.80;0.00;
C11;F02;X42;;2;1.25913;27.59;0.0;29.90;95.12;19.79;0.00;
C11;F01;X41;;2;1.25998;32.87;0.0;29.90;95.12;19.80;0.00;
R;;;;1;1.28892;59.19;0.0;29.80;95.32;19.78;0.00;test measure for referencing with gain 14 
C12;A01;X1;;1;1.29182;135.01;0.0;29.80;95.31;19.78;0.00;
C12;A02;X2;;1;1.29262;109.27;0.0;29.80;95.32;19.80;0.00;
C12;A03;X3;;1;1.29343;19.99;0.0;29.80;95.33;19.78;0.00;
C12;A04;X4;;1;1.29429;19.74;0.0;29.80;95.32;19.79;0.00;
C12;A05;X5;;1;1.29513;4.35;0.0;29.80;95.32;19.79;0.00;
C12;A06;X6;;1;1.29598;3.80;0.0;29.80;95.32;19.79;0.00;
C12;A07;X7;;1;1.29682;100.17;0.0;29.80;95.32;19.78;0.00;
C12;A08;X8;;1;1.29767;64.36;0.0;29.80;95.32;19.80;0.00;
C12;B08;X16;;1;1.29852;59.22;0.0;29.80;95.32;19.78;0.00;
C12;B07;X15;;1;1.29937;4.59;0.0;29.80;95.31;19.78;0.00;
C12;B06;X14;;1;1.30022;15.60;0.0;29.80;95.32;19.77;0.00;
C12;B05;X13;;1;1.30102;21.61;0.0;29.80;95.38;19.78;0.00;
C12;B04;X12;;1;1.30180;17.51;0.0;29.80;95.47;19.78;0.00;
C12;B03;X11;;1;1.30260;14.90;0.0;29.80;95.38;19.80;0.00;
C12;B02;X10;;1;1.30339;60.99;0.0;29.80;95.38;19.77;0.00;
C12;B01;X9;;1;1.30419;76.25;0.0;29.80;95.32;19.79;0.00;
C12;C01;X17;;1;1.30512;43.00;0.0;29.80;95.39;19.79;0.00;
C12;C02;X18;;1;1.30592;34.33;0.0;29.80;95.45;19.72;0.00;
C12;C03;X19;;1;1.30672;21.68;0.0;29.80;95.45;19.79;0.00;
C12;C04;X20;;1;1.30757;6.07;0.0;29.90;95.45;19.79;0.00;
C12;C05;X21;;1;1.30837;4.80;0.0;29.80;95.45;19.79;0.00;
C12;C06;X22;;1;1.30914;3.13;0.0;29.80;95.43;19.80;0.00;
C12;C07;X23;;1;1.30993;36.22;0.0;29.80;95.38;19.80;0.00;
C12;C08;X24;;1;1.31074;3.83;0.0;29.80;95.38;19.79;0.00;
C12;D08;X32;;1;1.31156;2.76;0.0;29.90;95.45;19.78;0.00;
C12;D07;X31;;1;1.31239;2.46;0.0;29.80;95.45;19.78;0.00;
C12;D06;X30;;1;1.31325;2.69;0.0;29.90;95.45;19.78;0.00;
C12;D05;X29;;1;1.31410;3.17;0.0;29.90;95.39;19.77;0.00;
C12;D04;X28;;1;1.31494;4.37;0.0;29.90;95.39;19.79;0.00;
C12;D03;X27;;1;1.31579;4.96;0.0;29.90;95.39;19.79;0.00;
C12;D02;X26;;1;1.31659;18.85;0.0;29.90;95.45;19.80;0.00;
C12;D01;X25;;1;1.31737;25.37;0.0;29.90;95.45;19.79;0.00;
C12;E01;X33;;1;1.31818;33.81;0.0;29.90;95.53;19.79;0.00;
C12;E02;X34;;1;1.31895;12.71;0.0;29.90;95.44;19.79;0.00;
C12;E03;X35;;1;1.31979;3.84;0.0;29.90;95.45;19.78;0.00;
C12;E04;X36;;1;1.32064;16.33;0.0;29.90;95.51;19.79;0.00;
C12;E05;X37;;1;1.32149;18.35;0.0;29.90;95.54;19.80;0.00;
C12;E06;X38;;1;1.32235;3.60;0.0;29.90;95.45;19.79;0.00;
C12;E07;X39;;1;1.32319;2.79;0.0;29.90;95.55;19.79;0.00;
C12;E08;X40;;1;1.32399;2.27;0.0;29.90;95.45;19.80;0.00;
C12;F08;X48;;1;1.32489;4.45;0.0;29.90;95.51;19.80;0.00;
C12;F07;X47;;1;1.32574;87.63;0.0;29.90;95.45;19.80;0.00;
C12;F06;X46;;1;1.32660;2.80;0.0;29.90;95.52;19.79;0.00;
C12;F05;X45;;1;1.32744;3.87;0.0;29.90;95.45;19.79;0.00;
C12;F04;X44;;1;1.32829;3.06;0.0;29.90;95.47;19.81;0.00;
C12;F03;X43;;1;1.32913;3.08;0.0;29.90;95.38;19.81;0.00;
C12;F02;X42;;1;1.32995;7.03;0.0;29.90;95.48;19.79;0.00;
C12;F01;X41;;1;1.33073;8.39;0.0;29.90;95.39;19.79;0.00;
R;;;;2;1.33457;59.10;0.0;29.90;95.39;19.79;0.00;test measure for referencing with gain 14 
C12;A01;X1;;2;1.33805;521.72;0.0;29.90;95.38;19.78;0.00;
C12;A02;X2;;2;1.33886;424.25;0.0;29.90;95.32;19.79;0.00;
C12;A03;X3;;2;1.33968;77.65;0.0;30.00;95.39;19.80;0.00;
C12;A04;X4;;2;1.34052;79.26;0.0;30.00;95.32;19.79;0.00;
C12;A05;X5;;2;1.34138;17.24;0.0;30.00;95.38;19.79;0.00;
C12;A06;X6;;2;1.34224;15.11;0.0;30.00;95.38;19.81;0.00;
C12;A07;X7;;2;1.34308;417.29;0.0;30.00;95.38;19.79;0.00;
C12;A08;X8;;2;1.34392;239.35;0.0;30.00;95.39;19.87;0.00;
C12;B08;X16;;2;1.34478;246.05;0.0;30.00;95.38;19.80;0.00;
C12;B07;X15;;2;1.34563;17.30;0.0;30.00;95.38;19.81;0.00;
C12;B06;X14;;2;1.34643;71.12;0.0;30.00;95.33;19.80;0.00;
C12;B05;X13;;2;1.34722;90.21;0.0;30.00;95.32;19.81;0.00;
C12;B04;X12;;2;1.34803;70.97;0.0;30.00;95.37;19.79;0.00;
C12;B03;X11;;2;1.34883;59.76;0.0;30.00;95.32;19.82;0.00;
C12;B02;X10;;2;1.34962;237.50;0.0;30.00;95.32;19.80;0.00;
C12;B01;X9;;2;1.35045;295.48;0.0;30.00;95.32;19.82;0.00;
C12;C01;X17;;2;1.35129;167.06;0.0;30.00;95.32;19.81;0.00;
C12;C02;X18;;2;1.35215;102.43;0.0;30.00;95.32;19.81;0.00;
C12;C03;X19;;2;1.35299;90.22;0.0;30.00;95.32;19.81;0.00;
C12;C04;X20;;2;1.35383;24.11;0.0;30.00;95.32;19.80;0.00;
C12;C05;X21;;2;1.35469;24.55;0.0;30.00;95.32;19.80;0.00;
C12;C06;X22;;2;1.35555;12.46;0.0;30.00;95.32;19.80;0.00;
C12;C07;X23;;2;1.35641;153.35;0.0;30.00;95.32;19.80;0.00;
C12;C08;X24;;2;1.35726;15.14;0.0;30.00;95.33;19.80;0.00;
C12;D08;X32;;2;1.35811;11.34;0.0;30.00;95.25;19.82;0.00;
C12;D07;X31;;2;1.35896;10.17;0.0;30.00;95.26;19.81;0.00;
C12;D06;X30;;2;1.35982;11.06;0.0;30.00;95.25;19.81;0.00;
C12;D05;X29;;2;1.36066;12.51;0.0;30.00;95.13;19.82;0.00;
C12;D04;X28;;2;1.36146;17.49;0.0;30.00;95.13;19.79;0.00;
C12;D03;X27;;2;1.36226;19.94;0.0;30.00;95.12;19.81;0.00;
C12;D02;X26;;2;1.36307;74.08;0.0;30.00;95.12;19.82;0.00;
C12;D01;X25;;2;1.36387;99.49;0.0;30.00;95.08;19.80;0.00;
C12;E01;X33;;2;1.36467;134.67;0.0;30.00;95.05;19.80;0.00;
C12;E02;X34;;2;1.36547;52.56;0.0;30.00;95.12;19.81;0.00;
C12;E03;X35;;2;1.36626;15.29;0.0;30.10;95.06;19.80;0.00;
C12;E04;X36;;2;1.36707;66.36;0.0;30.00;95.12;19.81;0.00;
C12;E05;X37;;2;1.36787;73.27;0.0;30.10;95.06;19.81;0.00;
C12;E06;X38;;2;1.36868;14.18;0.0;30.10;95.12;19.80;0.00;
C12;E07;X39;;2;1.36948;11.06;0.0;30.10;95.07;19.81;0.00;
C12;E08;X40;;2;1.37026;9.58;0.0;30.10;95.06;19.81;0.00;
C12;F08;X48;;2;1.37109;18.29;0.0;30.10;95.05;19.87;0.00;
C12;F07;X47;;2;1.37187;336.77;0.0;30.10;95.06;19.78;0.00;
C12;F06;X46;;2;1.37265;11.47;0.0;30.10;95.06;19.80;0.00;
C12;F05;X45;;2;1.37349;15.29;0.0;30.10;95.06;19.82;0.00;
C12;F04;X44;;2;1.37435;12.35;0.0;30.10;95.00;19.80;0.00;
C12;F03;X43;;2;1.37519;12.49;0.0;30.10;95.00;19.81;0.00;
C12;F02;X42;;2;1.37604;27.77;0.0;30.10;95.00;19.88;0.00;
C12;F01;X41;;2;1.37689;33.04;0.0;30.20;95.01;19.82;0.00;
R;;;;1;1.40565;59.26;0.0;30.20;95.25;19.80;0.00;test measure for referencing with gain 14 
C13;A01;X1;;1;1.40854;135.19;0.0;30.20;95.05;19.81;0.00;
C13;A02;X2;;1;1.40933;110.59;0.0;30.20;95.07;19.88;0.00;
C13;A03;X3;;1;1.41013;20.01;0.0;30.20;95.06;19.79;0.00;
C13;A04;X4;;1;1.41092;21.13;0.0;30.20;95.06;19.81;0.00;
C13;A05;X5;;1;1.41173;4.36;0.0;30.20;95.09;19.87;0.00;
C13;A06;X6;;1;1.41253;3.82;0.0;30.20;95.07;19.81;0.00;
C13;A07;X7;;1;1.41331;114.59;0.0;30.20;95.06;19.83;0.00;
C13;A08;X8;;1;1.41416;67.15;0.0;30.20;95.00;19.81;0.00;
C13;B08;X16;;1;1.41500;71.47;0.0;30.20;95.00;19.81;0.00;
C13;B07;X15;;1;1.41585;4.00;0.0;30.20;94.93;19.88;0.00;
C13;B06;X14;;1;1.41671;21.54;0.0;30.20;94.94;19.82;0.00;
C13;B05;X13;;1;1.41756;5.59;0.0;30.20;94.93;19.80;0.00;
C13;B04;X12;;1;1.41840;19.79;0.0;30.20;94.93;19.88;0.00;
C13;B03;X11;;1;1.41925;16.40;0.0;30.20;94.80;19.80;0.00;
C13;B02;X10;;1;1.42009;61.49;0.0;30.20;94.81;19.81;0.00;
C13;B01;X9;;1;1.42089;76.42;0.0;30.20;94.87;19.88;0.00;
C13;C01;X17;;1;1.42170;43.18;0.0;30.20;94.79;19.86;0.00;
C13;C02;X18;;1;1.42250;36.19;0.0;30.20;94.73;19.81;0.00;
C13;C03;X19;;1;1.42329;26.40;0.0;30.20;94.73;19.87;0.00;
C13;C04;X20;;1;1.42409;6.15;0.0;30.20;94.80;19.89;0.00;
C13;C05;X21;;1;1.42490;6.75;0.0;30.20;94.73;19.81;0.00;
C13;C06;X22;;1;1.42575;3.01;0.0;30.20;94.74;19.87;0.00;
C13;C07;X23;;1;1.42660;44.53;0.0;30.20;94.87;19.80;0.00;
C13;C08;X24;;1;1.42740;3.70;0.0;30.20;94.94;19.81;0.00;
C13;D08;X32;;1;1.42822;2.70;0.0;30.20;94.93;19.87;0.00;
C13;D07;X31;;1;1.42901;2.43;0.0;30.20;95.00;19.81;0.00;
C13;D06;X30;;1;1.42982;2.69;0.0;30.20;95.13;19.81;0.00;
C13;D05;X29;;1;1.43062;3.05;0.0;30.20;95.12;19.81;0.00;
C13;D04;X28;;1;1.43142;4.40;0.0;30.20;95.28;19.81;0.00;
C13;D03;X27;;1;1.43227;4.97;0.0;30.20;95.32;19.81;0.00;
C13;D02;X26;;1;1.43313;18.90;0.0;30.20;95.41;19.81;0.00;
C13;D01;X25;;1;1.43398;25.32;0.0;30.10;95.32;19.87;0.00;
C13;E01;X33;;1;1.43482;36.74;0.0;30.20;95.40;19.79;0.00;
C13;E02;X34;;1;1.43568;13.81;0.0;30.10;95.38;19.80;0.00;
C13;E03;X35;;1;1.43653;3.86;0.0;30.10;95.40;19.80;0.00;
C13;E04;X36;;1;1.43738;18.94;0.0;30.10;95.32;19.81;0.00;
C13;E05;X37;;1;1.43823;17.18;0.0;30.10;95.32;19.81;0.00;
C13;E06;X38;;1;1.43907;3.78;0.0;30.10;95.26;19.78;0.00;
C13;E07;X39;;1;1.43988;2.63;0.0;30.10;95.31;19.80;0.00;
C13;E08;X40;;1;1.44078;2.27;0.0;30.00;95.19;19.79;0.00;
C13;F08;X48;;1;1.44164;4.92;0.0;30.00;95.19;19.80;0.00;
C13;F07;X47;;1;1.44248;71.86;0.0;30.00;95.13;19.80;0.00;
C13;F06;X46;;1;1.44334;2.83;0.0;30.00;95.13;19.79;0.00;
C13;F05;X45;;1;1.44414;3.83;0.0;30.00;95.07;19.80;0.00;
C13;F04;X44;;1;1.44493;3.07;0.0;30.00;95.11;19.80;0.00;
C13;F03;X43;;1;1.44570;3.09;0.0;30.00;95.00;19.81;0.00;
C13;F02;X42;;1;1.44650;7.02;0.0;30.00;95.00;19.81;0.00;
C13;F01;X41;;1;1.44731;8.39;0.0;30.00;95.00;19.80;0.00;
R;;;;2;1.45101;58.94;0.0;30.00;94.99;19.80;0.00;test measure for referencing with gain 14 
C13;A01;X1;;2;1.45450;519.93;0.0;30.00;95.02;19.81;0.00;
C13;A02;X2;;2;1.45531;426.69;0.0;30.00;95.00;19.81;0.00;
C13;A03;X3;;2;1.45614;77.33;0.0;30.00;95.00;19.80;0.00;
C13;A04;X4;;2;1.45699;84.79;0.0;30.00;95.00;19.81;0.00;
C13;A05;X5;;2;1.45784;17.13;0.0;30.00;94.99;19.79;0.00;
C13;A06;X6;;2;1.45868;15.01;0.0;30.00;95.00;19.80;0.00;
C13;A07;X7;;2;1.45952;443.24;0.0;30.00;95.00;19.80;0.00;
C13;A08;X8;;2;1.46036;270.61;0.0;30.00;95.00;19.80;0.00;
C13;B08;X16;;2;1.46122;294.49;0.0;30.00;95.00;19.78;0.00;
C13;B07;X15;;2;1.46206;15.23;0.0;30.00;95.00;19.81;0.00;
C13;B06;X14;;2;1.46290;93.78;0.0;30.00;94.99;19.82;0.00;
C13;B05;X13;;2;1.46375;22.19;0.0;30.00;95.06;19.81;0.00;
C13;B04;X12;;2;1.46460;79.70;0.0;29.90;95.00;19.81;0.00;
C13;B03;X11;;2;1.46540;67.18;0.0;29.90;95.00;19.79;0.00;
C13;B02;X10;;2;1.46618;236.46;0.0;29.90;95.00;19.79;0.00;
C13;B01;X9;;2;1.46696;292.52;0.0;29.90;95.01;19.82;0.00;
C13;C01;X17;;2;1.46776;165.58;0.0;29.90;95.00;19.80;0.00;
C13;C02;X18;;2;1.46859;196.49;0.0;29.90;95.05;19.78;0.00;
C13;C03;X19;;2;1.46944;111.22;0.0;29.90;95.00;19.79;0.00;
C13;C04;X20;;2;1.47029;23.94;0.0;29.90;95.06;19.79;0.00;
C13;C05;X21;;2;1.47113;27.18;0.0;29.90;95.06;19.80;0.00;
C13;C06;X22;;2;1.47193;11.81;0.0;29.90;94.99;19.80;0.00;
C13;C07;X23;;2;1.47272;181.69;0.0;29.90;95.12;19.80;0.00;
C13;C08;X24;;2;1.47353;13.76;0.0;29.90;95.14;19.79;0.00;
C13;D08;X32;;2;1.47437;10.81;0.0;29.90;95.12;19.78;0.00;
C13;D07;X31;;2;1.47517;9.93;0.0;29.90;95.19;19.80;0.00;
C13;D06;X30;;2;1.47597;10.94;0.0;29.90;95.21;19.80;0.00;
C13;D05;X29;;2;1.47681;12.08;0.0;29.90;95.19;19.80;0.00;
C13;D04;X28;;2;1.47767;17.32;0.0;29.90;95.22;19.80;0.00;
C13;D03;X27;;2;1.47851;19.70;0.0;29.90;95.19;19.79;0.00;
C13;D02;X26;;2;1.47930;73.30;0.0;29.90;95.23;19.78;0.00;
C13;D01;X25;;2;1.48009;98.59;0.0;29.90;95.19;19.79;0.00;
C13;E01;X33;;2;1.48092;155.16;0.0;29.90;95.18;19.79;0.00;
C13;E02;X34;;2;1.48173;52.92;0.0;29.90;95.19;19.80;0.00;
C13;E03;X35;;2;1.48253;15.18;0.0;29.90;95.19;19.81;0.00;
C13;E04;X36;;2;1.48334;78.44;0.0;29.90;95.19;19.80;0.00;
C13;E05;X37;;2;1.48419;72.34;0.0;29.90;95.19;19.80;0.00;
C13;E06;X38;;2;1.48504;16.29;0.0;29.90;95.19;19.77;0.00;
C13;E07;X39;;2;1.48583;10.66;0.0;29.90;95.19;19.81;0.00;
C13;E08;X40;;2;1.48662;9.44;0.0;29.90;95.31;19.78;0.00;
C13;F08;X48;;2;1.48745;20.33;0.0;29.90;95.25;19.79;0.00;
C13;F07;X47;;2;1.48825;279.40;0.0;29.90;95.26;19.79;0.00;
C13;F06;X46;;2;1.48903;11.46;0.0;29.90;95.26;19.80;0.00;
C13;F05;X45;;2;1.48987;15.11;0.0;29.80;95.26;19.79;0.00;
C13;F04;X44;;2;1.49072;12.21;0.0;29.80;95.19;19.80;0.00;
C13;F03;X43;;2;1.49153;12.38;0.0;29.80;95.26;19.79;0.00;
C13;F02;X42;;2;1.49231;27.51;0.0;29.80;95.29;19.79;0.00;
C13;F01;X41;;2;1.49310;32.80;0.0;29.80;95.26;19.81;0.00;
